seed,round,peer,phase,teacher,teacher_pre_acc,counterfactual_teacher,pre_acc,val_acc,delta_acc,val_loss,val_ece,val_conf,train_loss,probe_acc,probe_ce_loss,branch_kd_val_acc,branch_kd_val_loss,pre_loss,delta_loss
3,37,2,kd,3.0,65.31999707221985,,65.6000018119812,64.42000269889832,-1.1799991130828857,1.1133719682693481,0.1255360781281264,0.7674590945243835,0.11427685795889961,64.62,1.0875954345703125,,,1.0961247682571411,0.01724720001220703
3,38,2,ce,,,0.0,64.42000269889832,68.23999881744385,3.8199961185455322,0.9266140460968018,0.05205611146296002,0.7344512343406677,0.9307299270629883,70.78,0.8824855316162109,65.28000235557556,1.0617949962615967,1.1133719682693481,-0.1867579221725464
3,39,2,kd,1.0,70.24000287055969,,68.23999881744385,71.06000185012817,2.820003032684326,0.851647138595581,0.03948393388946601,0.7489423155784607,0.18069015498161317,72.18,0.8045855834960938,,,0.9266140460968018,-0.0749669075012207
3,40,2,kd,3.0,67.1999990940094,,71.06000185012817,66.97999835014343,-4.080003499984741,1.0264842510223389,0.09104257120432513,0.758769154548645,0.1722207261774275,68.0,0.9820709991455078,,,0.851647138595581,0.1748371124267578
3,41,2,kd,0.0,68.72000098228455,,66.97999835014343,67.04000234603882,0.06000399589538574,0.9807222485542297,0.045622914991345666,0.7160229682922363,0.2181898034890493,68.94,0.9227172958374024,,,1.0264842510223389,-0.04576200246810913
3,42,2,kd,1.0,66.42000079154968,,67.04000234603882,63.599997758865356,-3.440004587173462,1.2121882438659668,0.1475309000742336,0.7824103236198425,0.15281148014598422,66.82,1.1099881896972656,,,0.9807222485542297,0.23146599531173706
3,43,2,ce,,,3.0,63.599997758865356,70.56000232696533,6.960004568099976,0.8872304558753967,0.04848388823525705,0.7540838718414307,0.8986004542032877,71.76,0.8145843109130859,70.44000029563904,0.8915998339653015,1.2121882438659668,-0.32495778799057007
3,44,2,kd,0.0,66.57999753952026,,70.56000232696533,66.92000031471252,-3.6400020122528076,0.9994996190071106,0.0982516909014838,0.7671288847923279,0.16317173981136746,67.68,0.951552993774414,,,0.8872304558753967,0.11226916313171387
3,45,2,kd,1.0,68.86000037193298,,66.92000031471252,69.30000185966492,2.3800015449523926,0.9151431918144226,0.06090083520074054,0.7515621185302734,0.22459351907836067,71.46,0.8371744735717773,,,0.9994996190071106,-0.08435642719268799
3,46,2,kd,3.0,68.09999942779541,,69.30000185966492,66.90000295639038,-2.399998903274536,1.0197101831436157,0.10440180081880163,0.7734017968177795,0.1312095152060191,67.54,0.9692813659667969,,,0.9151431918144226,0.10456699132919312
3,47,2,kd,0.0,67.72000193595886,,66.90000295639038,68.30000281333923,1.3999998569488525,0.9649053812026978,0.08625717451655061,0.769257128238678,0.20814141309526232,70.32,0.8993191741943359,,,1.0197101831436157,-0.05480480194091797
3,48,2,ce,,,1.0,68.30000281333923,69.70000267028809,1.3999998569488525,0.8684622049331665,0.048899739939198036,0.7458996772766113,0.8706601470523411,71.94,0.8183992401123047,72.46000170707703,0.8250340819358826,0.9649053812026978,-0.09644317626953125
3,49,2,kd,3.0,65.64000248908997,,69.70000267028809,65.75999855995178,-3.9400041103363037,1.0802110433578491,0.11953442605082687,0.7767434120178223,0.22571297034157647,68.42,1.004968893432617,,,0.8684622049331665,0.21174883842468262
3,50,2,kd,0.0,65.83999991416931,,65.75999855995178,65.85999727249146,0.09999871253967285,1.0882060527801514,0.12002948801495097,0.77862948179245,0.14493682967821758,67.16,1.0351229675292968,,,1.0802110433578491,0.007995009422302246
3,51,2,kd,1.0,67.6800012588501,,65.85999727249146,67.46000051498413,1.6000032424926758,0.9676150679588318,0.08072917359031538,0.7550801038742065,0.15918411150508457,69.08,0.9033754974365235,,,1.0882060527801514,-0.12059098482131958
3,52,2,kd,3.0,66.03999733924866,,67.46000051498413,66.18000268936157,-1.2799978256225586,1.098447561264038,0.12512394554917528,0.7861527800559998,0.12899959739049277,67.04,1.0433431854248048,,,0.9676150679588318,0.1308324933052063
3,53,2,ce,,,0.0,66.18000268936157,71.93999886512756,5.759996175765991,0.8367384672164917,0.044039898575859555,0.7588927745819092,0.8632430810928344,74.16,0.7432779846191406,69.23999786376953,0.8878369331359863,1.098447561264038,-0.2617090940475464
3,54,2,kd,1.0,67.94000267982483,,71.93999886512756,67.00000166893005,-4.93999719619751,1.037979245185852,0.10039325717462247,0.7697427272796631,0.23966922676298352,67.84,1.0060253952026368,,,0.8367384672164917,0.20124077796936035
3,55,2,kd,3.0,70.81999778747559,,67.00000166893005,68.98000240325928,1.9800007343292236,0.944883406162262,0.07859783989421085,0.7683978080749512,0.19428121916982863,72.0,0.8346982559204101,,,1.037979245185852,-0.09309583902359009
3,56,2,kd,0.0,70.77999711036682,,68.98000240325928,70.85999846458435,1.8799960613250732,0.8650407195091248,0.06044848833438661,0.7670637369155884,0.24318577213287354,72.66,0.7781623306274414,,,0.944883406162262,-0.07984268665313721
3,57,2,kd,1.0,66.60000085830688,,70.85999846458435,64.4599974155426,-6.400001049041748,1.0749669075012207,0.13281624835162953,0.7774162888526917,0.1360434573147032,66.46,1.017349853515625,,,0.8650407195091248,0.20992618799209595
3,58,2,ce,,,3.0,64.4599974155426,73.1000006198883,8.640003204345703,0.7737919688224792,0.024952396784753895,0.7505252361297607,0.832942029984792,75.22,0.6997200134277344,70.38000226020813,0.8800766468048096,1.0749669075012207,-0.30117493867874146
3,59,2,kd,0.0,66.64000153541565,,73.1000006198883,66.90000295639038,-6.199997663497925,1.0765795707702637,0.11700456542545275,0.7858314514160156,0.20204724570380317,68.86,0.9761207214355468,,,0.7737919688224792,0.3027876019477844
3,60,2,kd,1.0,71.64000272750854,,66.90000295639038,71.93999886512756,5.039995908737183,0.8330443501472473,0.058280389777562586,0.7776803970336914,0.2542291355450948,74.52,0.7574919662475585,,,1.0765795707702637,-0.24353522062301636
3,61,2,kd,3.0,68.54000091552734,,71.93999886512756,68.45999956130981,-3.479999303817749,0.9875457286834717,0.09243346586401939,0.7770334482192993,0.1510096333583196,70.22,0.9131360382080078,,,0.8330443501472473,0.15450137853622437
3,62,2,kd,0.0,73.07999730110168,,68.45999956130981,71.82000279426575,3.3600032329559326,0.8459648489952087,0.07379010904664945,0.7909761667251587,0.18148510206010607,73.48,0.7785441223144531,,,0.9875457286834717,-0.14158087968826294
3,63,2,ce,,,1.0,71.82000279426575,71.85999751091003,0.03999471664428711,0.8313970565795898,0.036005867306459605,0.7479103803634644,0.8214278071085612,74.2,0.7530363479614258,64.06000256538391,1.1579351425170898,0.8459648489952087,-0.014567792415618896
3,64,2,kd,3.0,71.11999988555908,,71.85999751091003,71.57999873161316,-0.279998779296875,0.8816424012184143,0.08577531735304535,0.8001842498779297,0.20459552608066134,73.38,0.8032537384033203,,,0.8313970565795898,0.05024534463882446
3,65,2,kd,0.0,68.12000274658203,,71.57999873161316,67.3799991607666,-4.199999570846558,1.0310884714126587,0.10916940038163325,0.7817617058753967,0.14705722864203982,69.26,0.9486915252685547,,,0.8816424012184143,0.14944607019424438
3,66,2,kd,1.0,69.31999921798706,,67.3799991607666,67.5599992275238,0.18000006675720215,0.9915465116500854,0.12024119125987481,0.7958412170410156,0.17845402856932746,70.92,0.9061419067382812,,,1.0310884714126587,-0.03954195976257324
3,67,2,kd,3.0,66.78000092506409,,67.5599992275238,67.14000105857849,-0.4199981689453125,1.0516444444656372,0.11133398527415275,0.7815157175064087,0.13516196433703104,69.04,0.9689055908203125,,,0.9915465116500854,0.06009793281555176
3,68,2,ce,,,0.0,67.14000105857849,67.5000011920929,0.3600001335144043,0.9925997853279114,0.10414312244466944,0.7781587839126587,0.8268657247331407,70.32,0.9084143524169922,66.42000079154968,1.0058444738388062,1.0516444444656372,-0.05904465913772583
3,69,2,kd,1.0,70.92000246047974,,67.5000011920929,69.95999813079834,2.4599969387054443,0.9199823141098022,0.08784956184886386,0.7872809767723083,0.25115168144438,72.36,0.8488202575683593,,,0.9925997853279114,-0.07261747121810913
3,70,2,kd,3.0,66.29999876022339,,69.95999813079834,66.29999876022339,-3.659999370574951,1.063405156135559,0.11483742533004072,0.7778332829475403,0.22331383508046468,68.96,0.9761236694335937,,,0.9199823141098022,0.14342284202575684
3,71,2,kd,0.0,72.00000286102295,,66.29999876022339,71.84000015258789,5.540001392364502,0.8504394292831421,0.05124867164407659,0.7671801447868347,0.257977685186598,73.54,0.7604315078735352,,,1.063405156135559,-0.212965726852417
3,72,2,kd,1.0,65.92000126838684,,71.84000015258789,66.50000214576721,-5.339998006820679,1.0521001815795898,0.12203486595290974,0.7870348691940308,0.15918133092456394,69.38,0.9738788696289062,,,0.8504394292831421,0.20166075229644775
3,73,2,ce,,,3.0,66.50000214576721,73.07999730110168,6.579995155334473,0.8182637691497803,0.04963859279762467,0.7777672410011292,0.8060328116099039,76.34,0.7218568084716797,72.51999974250793,0.835699200630188,1.0521001815795898,-0.23383641242980957
3,74,2,kd,0.0,62.72000074386597,,73.07999730110168,62.95999884605408,-10.119998455047607,1.2677819728851318,0.17130715486990622,0.8009071946144104,0.20432194007237753,65.84,1.1466794250488281,,,0.8182637691497803,0.44951820373535156
3,75,2,kd,1.0,73.0400025844574,,62.95999884605408,71.42000198364258,8.460003137588501,0.8558806777000427,0.061880087147903585,0.7758280038833618,0.2535639706081814,74.44,0.7704320037841796,,,1.2677819728851318,-0.4119012951850891
3,76,2,kd,3.0,63.26000094413757,,71.42000198364258,62.87999749183655,-8.54000449180603,1.2875182628631592,0.17435061667206653,0.802453875541687,0.16979700733820596,65.44,1.168800390625,,,0.8558806777000427,0.43163758516311646
3,77,2,kd,0.0,70.88000178337097,,62.87999749183655,69.66000199317932,6.780004501342773,0.9853026270866394,0.1075528989400854,0.8041529655456543,0.21210207028918796,71.6,0.8991644989013672,,,1.2875182628631592,-0.3022156357765198
3,78,2,ce,,,1.0,69.66000199317932,72.2000002861023,2.5399982929229736,0.8094302415847778,0.022377124484561334,0.74088454246521,0.8010359019173516,74.84,0.7237132293701172,68.68000030517578,0.9414111375808716,0.9853026270866394,-0.17587238550186157
3,79,2,kd,3.0,70.75999975204468,,72.2000002861023,69.4599986076355,-2.740001678466797,1.0259953737258911,0.11014637240418401,0.8047463893890381,0.19878834054205152,71.36,0.9371474822998047,,,0.8094302415847778,0.21656513214111328
3,80,2,kd,0.0,58.20000171661377,,69.4599986076355,58.240002393722534,-11.219996213912964,1.6225253343582153,0.23970237288130355,0.822102427482605,0.20212616200976902,60.4,1.4550536651611328,,,1.0259953737258911,0.5965299606323242
3,1,3,kd,0.0,10.339999943971634,,9.4200000166893,10.159999877214432,0.7399998605251312,2.6577255725860596,0.32108028296156865,0.4226802587509155,0.2974267069922553,10.2,2.654688018798828,,,,
3,2,3,ce,,,1.0,10.159999877214432,26.980000734329224,16.820000857114792,1.8413364887237549,0.041924486210559476,0.3041222095489502,2.100568927637736,30.06,1.790796859741211,10.019999742507935,2.7146213054656982,2.6577255725860596,-0.8163890838623047
3,3,3,kd,2.0,10.05999967455864,,26.980000734329224,9.97999981045723,-17.000000923871994,3.1385629177093506,0.49360646571841804,0.5934064388275146,0.08126046015024185,10.28,3.1390224060058594,,,1.8413364887237549,1.2972264289855957
3,4,3,kd,0.0,24.500000476837158,,9.97999981045723,24.860000610351562,14.880000799894333,1.9882961511611938,0.18003282242087898,0.42863285541534424,0.24075155732366774,27.86,1.930823193359375,,,3.1385629177093506,-1.1502667665481567
3,5,3,kd,1.0,35.440000891685486,,24.860000610351562,33.480000495910645,8.619999885559082,1.759118914604187,0.10019322188586553,0.4347589910030365,0.2129318842569987,34.76,1.721428530883789,,,1.9882961511611938,-0.22917723655700684
3,6,3,kd,2.0,9.939999878406525,,33.480000495910645,10.000000149011612,-23.480000346899033,3.132998466491699,0.5459247929655765,0.6459247469902039,0.10927072546746995,8.84,3.170179754638672,,,1.759118914604187,1.3738795518875122
3,7,3,ce,,,0.0,10.000000149011612,43.34000051021576,33.34000036120415,1.556761384010315,0.062149577036231474,0.4954807758331299,1.7308464782290989,43.2,1.5349814758300782,32.24000036716461,1.8779422044754028,3.132998466491699,-1.5762370824813843
3,8,3,kd,1.0,24.819999933242798,,43.34000051021576,24.799999594688416,-18.540000915527344,2.3286073207855225,0.37788622526459176,0.6258862614631653,0.14668119587898254,27.2,2.266582586669922,,,1.556761384010315,0.7718459367752075
3,9,3,kd,2.0,48.05999994277954,,24.799999594688416,43.799999356269836,18.99999976158142,1.5890202522277832,0.10435312059724705,0.542026937007904,0.28210896068149144,44.28,1.5485025512695312,,,2.3286073207855225,-0.7395870685577393
