cond,seed,round,student,pre_acc,arm,val_acc_change,val_agree_peer_change,val_broken,val_fixed_peer_agree,val_fixed_peer_disagree,val_changed,val_changed_to_peer,val_kl,val_conf_change,val_share_wrong_agree_peer,val_share_wrong_disagree_peer,val_agree_peer_before,val_acc_before,train_acc_change,train_agree_peer_change,train_broken,train_fixed_peer_agree,train_fixed_peer_disagree,train_changed,train_changed_to_peer,train_kl,train_conf_change,train_share_wrong_agree_peer,train_share_wrong_disagree_peer,train_agree_peer_before,train_acc_before,weight_change_backbone,weight_change_head,swap_new_backbone_old_head,swap_old_backbone_new_head
CE-shaped,0,201,3,81.58000111579895,kd,-0.3000020980834961,4.37999963760376,7.14000016450882,0.7799999788403511,6.0600001364946365,18.09999942779541,9.26000028848648,0.4097304344177246,0.005311719141900539,5.620000138878822,12.800000607967377,79.60000038146973,81.58000111579895,-2.120000123977661,1.9200026988983154,7.919999957084656,0.6200000178068876,5.180000141263008,16.359999775886536,7.639999687671661,0.38299351930618286,-0.002326106419786811,3.319999948143959,9.459999948740005,84.52000021934509,87.22000122070312,0.2613088030881041,0.2967765958945154,-0.9200036525726318,-0.5600035190582275
CE-shaped,0,202,7,81.26000165939331,ce,-2.2599995136260986,-2.640002965927124,8.179999887943268,1.2000000104308128,4.720000177621841,18.000000715255737,5.51999993622303,0.3433615267276764,0.007458111736923456,5.559999868273735,13.179999589920044,79.28000092506409,81.26000165939331,-1.4599978923797607,-2.219998836517334,7.100000232458115,1.1599999852478504,4.479999840259552,15.399999916553497,5.040000006556511,0.3217184245586395,0.00916656106710434,3.1199999153614044,10.459999740123749,83.30000042915344,86.41999959945679,0.2562835092865348,0.16819877018759172,-2.0000040531158447,0.09999871253967285
CE-shaped,0,202,7,81.26000165939331,kd,-2.160000801086426,3.9999961853027344,8.60000029206276,0.559999980032444,5.880000069737434,19.939999282360077,9.939999878406525,0.4972193241119385,0.011710401624441147,5.559999868273735,13.179999589920044,79.28000092506409,81.26000165939331,-2.279996871948242,2.8199970722198486,8.259999752044678,0.4000000189989805,5.5799998342990875,17.000000178813934,8.43999981880188,0.43345218896865845,0.006572135724127293,3.1199999153614044,10.459999740123749,83.30000042915344,86.41999959945679,0.2554229975205568,0.27747659492715554,-1.96000337600708,0.9799957275390625
CE-shaped,0,203,3,79.79999780654907,ce,1.7599999904632568,2.399998903274536,7.379999756813049,1.360000018030405,7.779999822378159,20.62000036239624,9.120000153779984,0.4817153811454773,-0.005935486406087875,5.400000140070915,14.800000190734863,77.60000228881836,79.79999780654907,0.9799957275390625,1.4200031757354736,6.81999996304512,1.059999968856573,6.74000009894371,16.899999976158142,7.800000160932541,0.40355315804481506,-0.002725968137383461,2.9600000008940697,11.219999939203262,82.27999806404114,85.82000136375427,0.2526265144001804,0.18386403846032628,2.360004186630249,0.6000041961669922
CE-shaped,0,203,3,79.79999780654907,kd,-1.4400005340576172,3.5999953746795654,10.360000282526016,1.059999968856573,7.8599996864795685,24.27999973297119,11.259999871253967,0.6013771295547485,-0.004650397226214409,5.400000140070915,14.800000190734863,77.60000228881836,79.79999780654907,-2.8800010681152344,1.2800037860870361,9.740000218153,0.6399999838322401,6.219999864697456,20.20000070333481,8.619999885559082,0.5273309350013733,-0.007442979607731104,2.9600000008940697,11.219999939203262,82.27999806404114,85.82000136375427,0.25549484001858186,0.30023220552243823,-0.8199989795684814,0.98000168800354
CE-shaped,0,204,3,81.55999779701233,ce,-1.239997148513794,-2.0000040531158447,9.26000028848648,1.7599999904632568,6.260000169277191,21.060000360012054,6.97999969124794,0.4792838394641876,-0.009883719496428967,6.0600001364946365,12.380000203847885,80.0000011920929,81.55999779701233,-0.29999613761901855,-1.1799991130828857,7.4799999594688416,1.42000000923872,5.75999990105629,17.20000058412552,6.459999829530716,0.40533900260925293,-0.004443703684955835,3.359999880194664,9.839999675750732,83.70000123977661,86.79999709129333,0.2521642025920484,0.17303603587450722,-0.6599962711334229,0.2200007438659668
CE-shaped,0,204,3,81.55999779701233,kd,-1.9999980926513672,4.119998216629028,8.399999886751175,0.6800000090152025,5.719999969005585,18.6599999666214,9.49999988079071,0.44043275713920593,0.009841482155025005,6.0600001364946365,12.380000203847885,80.0000011920929,81.55999779701233,-2.1199941635131836,3.1599998474121094,7.720000296831131,0.559999980032444,5.040000006556511,15.940000116825104,8.20000022649765,0.36929094791412354,0.0030807764269411564,3.359999880194664,9.839999675750732,83.70000123977661,86.79999709129333,0.2521160417740217,0.2751715247958773,-0.8799970149993896,-1.8000006675720215
CE-shaped,0,205,8,80.33999800682068,ce,0.2400040626525879,0.48000216484069824,8.739999681711197,1.5799999237060547,7.400000095367432,22.439999878406525,8.820000290870667,0.5766757130622864,0.008838517591357231,5.60000017285347,14.059999585151672,78.43999862670898,80.33999800682068,-0.4999995231628418,-0.4999995231628418,8.179999887943268,1.119999960064888,6.560000032186508,18.799999356269836,7.079999893903732,0.5319462418556213,0.011564048007130623,2.7000000700354576,10.939999669790268,82.48000144958496,86.36000156402588,0.2540180954300661,0.17017394755975024,0.6200015544891357,0.5200028419494629
CE-shaped,0,205,8,80.33999800682068,kd,-1.239997148513794,4.140001535415649,9.459999948740005,0.8200000040233135,7.400000095367432,21.99999988079071,10.980000346899033,0.49639061093330383,0.0016036442248150706,5.60000017285347,14.059999585151672,78.43999862670898,80.33999800682068,-2.619999647140503,3.279995918273926,9.099999815225601,0.4999999888241291,5.979999899864197,18.479999899864197,9.279999881982803,0.45035019516944885,-6.612701690755785e-05,2.7000000700354576,10.939999669790268,82.48000144958496,86.36000156402588,0.2524005737339528,0.28748051572927774,-0.839996337890625,0.26000142097473145
CE-shaped,0,206,8,80.58000206947327,ce,-0.4999995231628418,-0.4999995231628418,8.959999680519104,1.7200000584125519,6.74000009894371,22.300000488758087,8.28000009059906,0.5781907439231873,-0.006286413408815861,5.559999868273735,13.860000669956207,78.92000079154968,80.58000206947327,-0.18000006675720215,0.279998779296875,8.219999819993973,1.059999968856573,6.97999969124794,19.23999935388565,7.760000228881836,0.5209073424339294,-0.00862688198685646,2.6599999517202377,11.479999870061874,81.98000192642212,85.86000204086304,0.25454065814080706,0.16840424329399487,-0.4400014877319336,0.4799962043762207
CE-shaped,0,206,8,80.58000206947327,kd,-0.2400040626525879,5.760002136230469,7.880000025033951,0.8200000040233135,6.81999996304512,20.13999968767166,11.140000075101852,0.469258189201355,-0.0020853669848293066,5.559999868273735,13.860000669956207,78.92000079154968,80.58000206947327,-1.1799991130828857,4.600000381469727,7.8199997544288635,0.3800000064074993,6.260000169277191,17.640000581741333,9.600000083446503,0.43076586723327637,-0.005669909063726664,2.6599999517202377,11.479999870061874,81.98000192642212,85.86000204086304,0.2528757007600711,0.3017829226867407,0.5400002002716064,-0.679999589920044
CE-shaped,0,207,7,81.48000240325928,ce,-1.660001277923584,-0.4199981689453125,9.120000153779984,1.2400000356137753,6.219999864697456,20.759999752044678,7.880000025033951,0.49588799476623535,0.014920724555850029,5.51999993622303,12.999999523162842,79.07999753952026,81.48000240325928,-2.580004930496216,-0.98000168800354,8.619999885559082,0.800000037997961,5.2400000393390656,17.12000072002411,6.340000033378601,0.4303573668003082,0.006526679266244173,2.500000037252903,9.839999675750732,83.39999914169312,87.66000270843506,0.2547979845582807,0.17415333558346227,-0.8800029754638672,0.43999552726745605
CE-shaped,0,207,7,81.48000240325928,kd,-2.180004119873047,4.880005121231079,10.080000013113022,0.7400000002235174,7.159999758005142,22.540000081062317,11.699999868869781,0.6019025444984436,0.01922600157558918,5.51999993622303,12.999999523162842,79.07999753952026,81.48000240325928,-4.520004987716675,2.340000867843628,10.300000011920929,0.419999985024333,5.35999983549118,19.179999828338623,9.160000085830688,0.5178677439689636,0.0009995149448513985,2.500000037252903,9.839999675750732,83.39999914169312,87.66000270843506,0.25069800414641985,0.2789911451476563,-0.9600043296813965,0.1199960708618164
CE-shaped,0,208,3,81.31999969482422,ce,-1.1600017547607422,-0.279998779296875,9.120000153779984,1.360000018030405,6.599999964237213,21.34000062942505,7.900000363588333,0.4609239399433136,-0.02399783954024315,4.9800001084804535,13.699999451637268,78.38000059127808,81.31999969482422,-0.23999810218811035,0.48000216484069824,7.460000365972519,0.9399999864399433,6.279999762773514,17.77999997138977,7.14000016450882,0.4035065472126007,-0.018867062404751778,2.3000000044703484,11.36000007390976,81.73999786376953,86.33999824523926,0.25440773503523934,0.17356813623806064,-1.1200010776519775,0.98000168800354
CE-shaped,0,208,3,81.31999969482422,kd,-2.0799994468688965,4.519999027252197,10.159999877214432,0.9600000455975533,7.119999825954437,22.82000035047531,11.28000020980835,0.5659433603286743,-0.010621829889714718,4.9800001084804535,13.699999451637268,78.38000059127808,81.31999969482422,-2.799999713897705,3.6800026893615723,10.320000350475311,0.419999985024333,7.100000232458115,20.600000023841858,10.459999740123749,0.5200620293617249,-0.014811830595135689,2.3000000044703484,11.36000007390976,81.73999786376953,86.33999824523926,0.2507103672139573,0.26971469040528095,-1.0200023651123047,0.5999982357025146
CE-shaped,0,209,7,81.5999984741211,ce,-1.139998435974121,-0.9799957275390625,8.579999953508377,1.5399999916553497,5.900000035762787,20.03999948501587,7.240000367164612,0.4498453736305237,0.0007502943044528365,5.860000103712082,12.540000677108765,79.79999780654907,81.5999984741211,-1.3400018215179443,-0.6600022315979004,7.419999688863754,0.9200000204145908,5.160000175237656,15.899999439716339,6.1400000005960464,0.3824622631072998,-0.004811684135347605,2.6399999856948853,9.640000015497208,83.74000191688538,87.72000074386597,0.252843966722356,0.16761088672545646,-0.6199955940246582,0.5800008773803711
CE-shaped,0,209,7,81.5999984741211,kd,-2.319997549057007,3.600001335144043,9.300000220537186,0.8999999612569809,6.080000102519989,20.46000063419342,10.279999673366547,0.47334232926368713,0.006089105270802975,5.860000103712082,12.540000677108765,79.79999780654907,81.5999984741211,-3.7400007247924805,3.0999958515167236,9.49999988079071,0.279999990016222,5.480000004172325,17.659999430179596,9.120000153779984,0.45071038603782654,-0.0015568577218800783,2.6399999856948853,9.640000015497208,83.74000191688538,87.72000074386597,0.2547963777902063,0.2849668801138438,-1.2799978256225586,0.020003318786621094
CE-shaped,0,210,8,81.31999969482422,ce,-0.40000081062316895,-1.660001277923584,8.460000157356262,1.899999938905239,6.159999966621399,20.520000159740448,6.89999982714653,0.4748610854148865,-0.012546115554869175,6.120000034570694,12.559999525547028,80.22000193595886,81.31999969482422,-0.9600043296813965,-1.8800020217895508,7.840000092983246,1.360000018030405,5.51999993622303,17.21999943256378,6.019999831914902,0.40553006529808044,-0.012736397795379162,3.2200001180171967,9.66000035405159,83.88000130653381,87.12000250816345,0.2578941230860701,0.1812958553873522,0.40000081062316895,0.5800008773803711
CE-shaped,0,210,8,81.31999969482422,kd,-0.4199981689453125,4.240000247955322,6.81999996304512,0.8200000040233135,5.5799998342990875,17.339999973773956,9.059999883174896,0.3991308808326721,0.011069423519074917,6.120000034570694,12.559999525547028,80.22000193595886,81.31999969482422,-1.8200039863586426,3.179997205734253,7.339999824762344,0.4399999976158142,5.079999938607216,15.279999375343323,8.020000159740448,0.3632943630218506,0.008052177727222443,3.2200001180171967,9.66000035405159,83.88000130653381,87.12000250816345,0.25433886464882866,0.28578354707854703,-0.4400014877319336,-0.48000216484069824
CE-shaped,0,211,8,80.91999888420105,ce,-0.7200002670288086,-0.6399989128112793,8.820000290870667,1.4000000432133675,6.700000166893005,21.379999816417694,8.100000023841858,0.4620347023010254,-0.015005276538431644,5.499999970197678,13.580000400543213,78.56000065803528,80.91999888420105,-0.1999974250793457,0.3600001335144043,8.060000091791153,1.140000019222498,6.719999760389328,18.199999630451202,7.720000296831131,0.4177750051021576,-0.008240031078457832,2.67999991774559,11.159999668598175,81.99999928474426,86.15999817848206,0.2582771193611953,0.17120589781793497,-0.839996337890625,0.700002908706665
CE-shaped,0,211,8,80.91999888420105,kd,-0.9400010108947754,4.860001802444458,8.460000157356262,0.7000000216066837,6.81999996304512,20.20000070333481,10.580000281333923,0.4832969307899475,0.01422822754830122,5.499999970197678,13.580000400543213,78.56000065803528,80.91999888420105,-2.2399961948394775,3.8600027561187744,8.83999988436699,0.5799999926239252,6.019999831914902,18.17999929189682,9.380000084638596,0.44852158427238464,0.014506100676953793,2.67999991774559,11.159999668598175,81.99999928474426,86.15999817848206,0.25790534137045,0.3056423446261378,-0.5999982357025146,0.5200028419494629
CE-shaped,0,212,1,80.80000281333923,ce,0.23999810218811035,0.1600027084350586,7.100000232458115,1.119999960064888,6.219999864697456,18.6599999666214,7.039999961853027,0.3971382975578308,-0.004334694240242243,5.660000070929527,13.539999723434448,78.75999808311462,80.80000281333923,-0.5199968814849854,0.40000081062316895,7.1800000965595245,0.9200000204145908,5.739999935030937,16.259999573230743,6.679999828338623,0.35948681831359863,-0.0034471144899725914,2.459999918937683,10.260000079870224,82.59999752044678,87.27999925613403,0.25767293924279583,0.17754655535846905,0.5199968814849854,0.279998779296875
CE-shaped,0,212,1,80.80000281333923,kd,-0.3600001335144043,4.8400044441223145,7.959999889135361,0.800000037997961,6.800000369548798,19.519999623298645,10.239999741315842,0.49231743812561035,0.023090273141860962,5.660000070929527,13.539999723434448,78.75999808311462,80.80000281333923,-2.1399974822998047,3.9800047874450684,8.340000361204147,0.5400000140070915,5.660000070929527,17.21999943256378,9.200000017881393,0.4280094802379608,0.017690075561404228,2.459999918937683,10.260000079870224,82.59999752044678,87.27999925613403,0.2583518311132023,0.29277186468619343,0.45999884605407715,0.1399993896484375
CE-shaped,0,213,1,81.04000091552734,ce,-0.0800013542175293,0.45999884605407715,7.039999961853027,1.140000019222498,5.820000171661377,17.820000648498535,7.079999893903732,0.3745524287223816,0.005730882752686739,5.44000007212162,13.519999384880066,78.92000079154968,81.04000091552734,-0.06000399589538574,0.5400002002716064,6.939999759197235,0.9800000116229057,5.900000035762787,16.179999709129333,6.780000030994415,0.3411747217178345,0.0063338326290249825,2.879999950528145,10.360000282526016,82.99999833106995,86.76000237464905,0.2592633746885568,0.1831519528117313,0.4999995231628418,0.18000006675720215
CE-shaped,0,213,1,81.04000091552734,kd,-1.940000057220459,4.100000858306885,9.200000017881393,0.7799999788403511,6.480000168085098,21.17999941110611,10.520000010728836,0.4812413454055786,0.005633434280753136,5.44000007212162,13.519999384880066,78.92000079154968,81.04000091552734,-2.7200043201446533,2.6600003242492676,9.34000015258789,0.4800000227987766,6.1400000005960464,18.379999697208405,9.019999951124191,0.4357496500015259,-0.0010500921634957194,2.879999950528145,10.360000282526016,82.99999833106995,86.76000237464905,0.25518039040199186,0.30649948298925467,-0.6600022315979004,-0.0599980354309082
CE-shaped,0,214,3,81.66000247001648,ce,-0.4999995231628418,-0.40000081062316895,7.880000025033951,1.4600000344216824,5.920000001788139,18.799999356269836,7.119999825954437,0.4213065803050995,0.01201099157333374,5.480000004172325,12.860000133514404,79.37999963760376,81.66000247001648,-0.09999871253967285,-0.23999810218811035,6.239999830722809,1.119999960064888,5.0200000405311584,14.920000731945038,5.620000138878822,0.38032591342926025,0.014294715598225594,2.67999991774559,9.4200000166893,83.84000062942505,87.90000081062317,0.25553261593425086,0.17095379509871506,0.09999871253967285,0.6399989128112793
CE-shaped,0,214,3,81.66000247001648,kd,-0.6600022315979004,4.040002822875977,7.419999688863754,0.839999970048666,5.920000001788139,17.980000376701355,9.279999881982803,0.404955118894577,0.027397112920880318,5.480000004172325,12.860000133514404,79.37999963760376,81.66000247001648,-1.8999993801116943,2.6600003242492676,7.360000163316727,0.559999980032444,4.899999871850014,15.34000039100647,7.5599998235702515,0.3724585473537445,0.016423143446445465,2.67999991774559,9.4200000166893,83.84000062942505,87.90000081062317,0.2532345069759023,0.28160108012702456,-0.28000473976135254,-0.12000203132629395
CE-shaped,0,215,3,81.16000294685364,ce,-2.52000093460083,-0.8599996566772461,9.459999948740005,1.0200000368058681,5.920000001788139,21.160000562667847,7.339999824762344,0.47951871156692505,-0.01695655845105648,5.660000070929527,13.179999589920044,78.97999882698059,81.16000294685364,-2.6800036430358887,-1.5600025653839111,8.900000154972076,0.8799999952316284,5.339999869465828,17.880000174045563,6.300000101327896,0.42045533657073975,-0.021525908261537552,2.67999991774559,9.520000219345093,83.60000252723694,87.8000020980835,0.2580115384125935,0.17238491505190087,-2.360004186630249,-0.18000006675720215
CE-shaped,0,215,3,81.16000294685364,kd,-0.8000016212463379,4.620003700256348,8.259999752044678,0.8799999952316284,6.5800003707408905,19.380000233650208,10.320000350475311,0.45985400676727295,0.012335581704974174,5.660000070929527,13.179999589920044,78.97999882698059,81.16000294685364,-2.460002899169922,3.059995174407959,7.940000295639038,0.34000000450760126,5.139999836683273,15.960000455379486,8.12000036239624,0.39897391200065613,-0.0026131572667509317,2.67999991774559,9.520000219345093,83.60000252723694,87.8000020980835,0.25613349897971244,0.28884430780665593,-1.0000050067901611,0.679999589920044
CE-shaped,0,216,4,82.08000063896179,ce,-1.0600030422210693,-0.1999974250793457,7.919999957084656,1.2199999764561653,5.640000104904175,18.6599999666214,7.020000368356705,0.3926965296268463,-0.016343284398317337,5.719999969005585,12.200000137090683,80.15999794006348,82.08000063896179,-0.6400048732757568,-1.40000581741333,6.840000301599503,1.360000018030405,4.839999973773956,15.09999930858612,5.480000004172325,0.35023775696754456,-0.010702055878937244,3.400000184774399,8.980000019073486,84.68000292778015,87.6200020313263,0.2546211522261785,0.17286064752924651,-0.8000016212463379,0.3399968147277832
CE-shaped,0,216,4,82.08000063896179,kd,-1.6000032424926758,4.4400036334991455,8.320000022649765,0.8999999612569809,5.820000171661377,18.8400000333786,9.920000284910202,0.4048234820365906,-0.01003539003431797,5.719999969005585,12.200000137090683,80.15999794006348,82.08000063896179,-2.799999713897705,1.7399966716766357,8.079999685287476,0.6800000090152025,4.600000008940697,15.839999914169312,7.5199998915195465,0.3461833596229553,-0.012248837389051914,3.400000184774399,8.980000019073486,84.68000292778015,87.6200020313263,0.250791804205763,0.2723825476989909,-1.5799999237060547,0.0
CE-shaped,0,217,3,81.49999976158142,ce,-1.8999993801116943,-0.279998779296875,9.440000355243683,1.2799999676644802,6.260000169277191,21.160000562667847,8.240000158548355,0.4684801697731018,-0.01993018202483654,5.44000007212162,13.060000538825989,78.92000079154968,81.49999976158142,-0.7800042629241943,-0.8400022983551025,7.800000160932541,1.140000019222498,5.880000069737434,17.46000051498413,6.6200003027915955,0.41120976209640503,-0.024063829332590103,2.800000086426735,10.260000079870224,82.89999961853027,86.94000244140625,0.2545241558511391,0.16728884156808296,-1.080000400543213,0.4999995231628418
CE-shaped,0,217,3,81.49999976158142,kd,-0.019997358322143555,5.3600013256073,7.320000231266022,0.6000000052154064,6.700000166893005,18.479999899864197,10.339999943971634,0.45191699266433716,0.011726909317076206,5.44000007212162,13.060000538825989,78.92000079154968,81.49999976158142,-0.6400048732757568,3.7400007247924805,6.89999982714653,0.559999980032444,5.700000002980232,15.760000050067902,8.420000225305557,0.39145106077194214,0.0031264321878552437,2.800000086426735,10.260000079870224,82.89999961853027,86.94000244140625,0.2540657970371036,0.29085872566056725,-0.18000006675720215,0.5200028419494629
CE-shaped,0,218,1,80.62000274658203,ce,-0.6400048732757568,-0.48000216484069824,9.059999883174896,1.4999999664723873,6.9200001657009125,21.459999680519104,7.980000227689743,0.44164061546325684,3.40528495144099e-05,5.480000004172325,13.899999856948853,78.56000065803528,80.62000274658203,1.380002498626709,1.7400026321411133,6.759999692440033,0.9800000116229057,7.159999758005142,17.28000044822693,7.999999821186066,0.37940964102745056,0.0008775663445703685,2.8999999165534973,11.840000003576279,81.5999984741211,85.25999784469604,0.2540334867285133,0.18123052707094822,0.2599954605102539,-0.20000338554382324
CE-shaped,0,218,1,80.62000274658203,kd,-1.2199997901916504,4.759997129440308,9.939999878406525,1.2000000104308128,7.5199998915195465,23.440000414848328,11.819999665021896,0.6879155039787292,0.032933566719293594,5.480000004172325,13.899999856948853,78.56000065803528,80.62000274658203,-2.379995584487915,3.2400012016296387,10.14000028371811,0.6399999838322401,7.119999825954437,21.35999947786331,10.419999808073044,0.6380084156990051,0.028627878054976463,2.8999999165534973,11.840000003576279,81.5999984741211,85.25999784469604,0.25750638342158083,0.3068288666608588,-0.3200054168701172,0.3600001335144043
CE-shaped,0,219,9,80.83999752998352,ce,-1.1599957942962646,-1.2799978256225586,8.739999681711197,1.4600000344216824,6.120000034570694,21.080000698566437,7.400000095367432,0.39107218384742737,-0.02592710591852665,5.920000001788139,13.240000605583191,79.29999828338623,80.83999752998352,-2.3200035095214844,-2.399998903274536,8.540000021457672,1.0400000028312206,5.180000141263008,17.54000037908554,5.799999833106995,0.3507023751735687,-0.027859006077051163,3.139999881386757,9.82000008225441,83.84000062942505,87.04000115394592,0.2567042624840824,0.1811630137911143,-0.7399976253509521,0.7400035858154297
CE-shaped,0,219,9,80.83999752998352,kd,-1.139998435974121,3.9600014686584473,8.76000002026558,1.059999968856573,6.560000032186508,20.70000022649765,10.260000079870224,0.5123305320739746,0.021256327629089355,5.920000001788139,13.240000605583191,79.29999828338623,80.83999752998352,-2.740001678466797,2.7000010013580322,8.83999988436699,0.6200000178068876,5.480000004172325,17.820000648498535,8.860000222921371,0.4576050341129303,0.01028383057564497,3.139999881386757,9.82000008225441,83.84000062942505,87.04000115394592,0.25980813898332794,0.3039937988225229,-1.6199946403503418,0.8000016212463379
CE-shaped,0,220,8,80.64000010490417,ce,0.7799983024597168,1.3799965381622314,7.379999756813049,1.1599999852478504,7.000000029802322,19.15999948978424,8.020000159740448,0.44847869873046875,0.011619924567639828,5.400000140070915,13.95999938249588,78.4600019454956,80.64000010490417,1.2400031089782715,0.5800008773803711,6.120000034570694,1.1800000444054604,6.179999932646751,15.719999372959137,6.539999693632126,0.3725244998931885,0.01060160156339407,2.8599999845027924,10.300000011920929,83.13999772071838,86.8399977684021,0.2514474185629099,0.1657824387487435,0.9400010108947754,-0.1399993896484375
CE-shaped,0,220,8,80.64000010490417,kd,0.8599996566772461,6.220000982284546,7.460000365972519,0.7799999788403511,7.540000230073929,20.05999982357025,11.219999939203262,0.48235028982162476,0.009875216521322727,5.400000140070915,13.95999938249588,78.4600019454956,80.64000010490417,-1.2999951839447021,3.8200020790100098,7.840000092983246,0.5200000014156103,6.019999831914902,16.940000653266907,9.080000221729279,0.41236186027526855,0.0020119878463447094,2.8599999845027924,10.300000011920929,83.13999772071838,86.8399977684021,0.25085177258654645,0.2851870541008692,0.8000016212463379,0.2200007438659668
CE-shaped,1,1,8,10.14000028371811,ce,31.859998404979706,11.500000767409801,8.780000358819962,0.5799999926239252,40.059998631477356,96.74000144004822,12.919999659061432,1.3102589845657349,0.14591942727565765,1.4399999752640724,88.41999769210815,1.6599999740719795,10.14000028371811,31.34000077843666,11.339999362826347,8.720000088214874,0.6599999964237213,39.399999380111694,95.80000042915344,12.960000336170197,1.326202392578125,0.1517920196056366,1.6599999740719795,87.90000081062317,1.9200000911951065,10.440000146627426,0.5322152580029,4.953976979583686,-1.5000000596046448,-0.10000020265579224
CE-shaped,1,1,8,10.14000028371811,kd,0.9999997913837433,75.15999805182219,9.97999981045723,0.10000000474974513,10.88000014424324,98.46000075340271,75.91999769210815,0.31639429926872253,0.024723827838897705,1.4399999752640724,88.41999769210815,1.6599999740719795,10.14000028371811,0.599999725818634,74.56000111997128,10.159999877214432,0.12000000569969416,10.639999806880951,98.68000149726868,75.72000026702881,0.31800952553749084,0.0244162417948246,1.6599999740719795,87.90000081062317,1.9200000911951065,10.440000146627426,0.23074597873030142,2.6116372660465976,0.8400000631809235,-0.2199999988079071
CE-shaped,1,2,5,20.679999887943268,ce,21.76000028848648,25.220000743865967,9.220000356435776,3.999999910593033,26.980000734329224,80.01999855041504,37.380000948905945,1.9652479887008667,-0.046174317598342896,11.819999665021896,67.5000011920929,24.43999946117401,20.679999887943268,23.160000145435333,27.539999783039093,8.940000087022781,3.9000000804662704,28.200000524520874,78.89999747276306,39.05999958515167,1.9501656293869019,-0.036924369633197784,11.699999868869781,67.25999712944031,24.539999663829803,21.040000021457672,0.4908144904407345,0.5337781071605187,19.480000436306,0.12000054121017456
CE-shaped,1,2,5,20.679999887943268,kd,18.60000044107437,52.90000140666962,7.840000092983246,1.0400000028312206,25.40000081062317,75.27999877929688,57.419997453689575,1.552758812904358,-0.07560563087463379,11.819999665021896,67.5000011920929,24.43999946117401,20.679999887943268,18.859998881816864,53.39999943971634,8.219999819993973,1.2199999764561653,25.859999656677246,74.86000061035156,57.38000273704529,1.5408084392547607,-0.06779240071773529,11.699999868869781,67.25999712944031,24.539999663829803,21.040000021457672,0.48299859730930966,0.4351004853859791,16.72000139951706,-4.780000448226929
CE-shaped,1,3,7,37.43999898433685,ce,10.440000891685486,1.1799991130828857,11.219999939203262,6.279999762773514,15.379999577999115,56.220000982284546,19.40000057220459,0.4650190770626068,0.004279678221791983,23.420000076293945,39.1400009393692,49.86000061035156,37.43999898433685,10.379999876022339,-0.09999871253967285,11.739999800920486,6.89999982714653,15.219999849796295,57.419997453689575,19.460000097751617,0.45320767164230347,0.01327627245336771,24.60000067949295,37.92000114917755,51.899999380111694,37.47999966144562,0.19247414248317637,0.468797139837335,8.400002121925354,-1.940000057220459
CE-shaped,1,3,7,37.43999898433685,kd,2.160000801086426,24.479997158050537,11.400000005960464,1.5599999576807022,11.999999731779099,48.85999858379364,32.37999975681305,0.4684506356716156,0.01788192242383957,23.420000076293945,39.1400009393692,49.86000061035156,37.43999898433685,2.8400003910064697,23.680001497268677,11.219999939203262,1.5799999237060547,12.479999661445618,47.940000891685486,32.08000063896179,0.4506969749927521,0.025306498631834984,24.60000067949295,37.92000114917755,51.899999380111694,37.47999966144562,0.1739108665398263,0.4236165080799197,-1.4999985694885254,-2.439999580383301
CE-shaped,1,4,5,42.44000017642975,ce,6.599998474121094,3.759998083114624,9.89999994635582,4.080000147223473,12.42000013589859,42.12000072002411,16.220000386238098,0.2815265953540802,0.043297089636325836,20.70000022649765,36.86000108718872,51.03999972343445,42.44000017642975,6.42000138759613,3.4399986267089844,10.320000350475311,3.9400000125169754,12.800000607967377,41.98000133037567,15.960000455379486,0.28408509492874146,0.040809571743011475,20.579999685287476,35.22000014781952,51.80000066757202,44.200000166893005,0.12047395752617786,0.27373147881709736,7.359999418258667,1.1599987745285034
CE-shaped,1,4,5,42.44000017642975,kd,2.52000093460083,24.68000054359436,11.460000276565552,1.2199999764561653,12.759999930858612,44.359999895095825,31.139999628067017,0.31290119886398315,0.01446879468858242,20.70000022649765,36.86000108718872,51.03999972343445,42.44000017642975,1.5799999237060547,24.68000054359436,12.34000027179718,1.3199999928474426,12.600000202655792,43.90000104904175,30.91999888420105,0.3070456385612488,0.010100242681801319,20.579999685287476,35.22000014781952,51.80000066757202,44.200000166893005,0.09325895808774302,0.25794659956510285,2.5400012731552124,0.18000006675720215
CE-shaped,1,5,8,45.46000063419342,ce,4.499998688697815,-1.139998435974121,15.000000596046448,5.539999902248383,13.95999938249588,53.700000047683716,18.81999969482422,0.64407879114151,-0.04018469899892807,19.840000569820404,34.700000286102295,52.52000093460083,45.46000063419342,6.180000305175781,-1.8400013446807861,14.540000259876251,6.199999898672104,14.519999921321869,53.83999943733215,18.639999628067017,0.6319150924682617,-0.04299040883779526,20.759999752044678,34.79999899864197,53.07999849319458,44.440001249313354,0.16963891491854688,0.3217654239838845,5.020001530647278,-2.459999918937683
