mode,teacher,seed,epoch,phase,lr,train_loss,val_acc,val_loss,val_ece,val_conf,val_agree,delta_acc,probe_ce_loss,probe_acc,probe_ce_grad_norm,relative_epoch
ce_only,none,0,26,ce,0.1,0.6197386542320251,79.14000153541565,0.6154382228851318,0.017801077895538035,0.782554030418396,,0.7800042629241943,0.48052791900634767,83.46,0.5180096656827837,-74
ce_only,none,0,27,ce,0.1,0.6114290417141385,78.43999862670898,0.6345796585083008,0.024677633265772353,0.80865877866745,,-0.700002908706665,0.48131365661621095,83.78,0.5669634079629707,-73
ce_only,none,0,28,ce,0.1,0.6029228346188863,78.14000248908997,0.6601069569587708,0.038608236176435135,0.8196873068809509,,-0.29999613761901855,0.5027381950378418,82.78,0.6684221528193208,-72
ce_only,none,0,29,ce,0.1,0.5938524418936836,77.7400016784668,0.6903784871101379,0.04917842712515631,0.8265783190727234,,-0.40000081062316895,0.5162701789855957,82.26,0.8385069814771434,-71
ce_only,none,0,30,ce,0.1,0.6085287256982591,76.2399971485138,0.7304837703704834,0.05780984122840868,0.8199493885040283,,-1.500004529953003,0.5680119598388672,80.78,1.047349953053646,-70
ce_only,none,0,31,ce,0.1,0.5827928052478366,78.79999876022339,0.6231279373168945,0.03586751659476794,0.8238092660903931,,2.5600016117095947,0.48962955474853515,82.84,0.6266196151607677,-69
ce_only,none,0,32,ce,0.1,0.5740011602825589,77.64000296592712,0.6492419242858887,0.03462037767079916,0.809867799282074,,-1.1599957942962646,0.4724013809204102,83.6,0.6030983224464463,-68
ce_only,none,0,33,ce,0.1,0.5741265547858344,79.339998960495,0.6035083532333374,0.03342183428100764,0.8246281147003174,,1.699995994567871,0.4390858451843262,84.6,0.5115072690402143,-67
ce_only,none,0,34,ce,0.1,0.5683862494574653,76.39999985694885,0.7699135541915894,0.06979354441579162,0.833793580532074,,-2.9399991035461426,0.5652062591552734,81.74,1.4567458702141147,-66
ce_only,none,0,35,ce,0.1,0.5873317422760858,79.04000282287598,0.6210155487060547,0.03929600062409403,0.8285767436027527,,2.640002965927124,0.4689924705505371,83.98,0.5713954883662234,-65
ce_only,none,0,36,ce,0.1,0.5588402339882321,77.75999903678894,0.6686051487922668,0.04529541474420854,0.8228954076766968,,-1.2800037860870361,0.49285868530273436,82.62,0.9378602116952743,-64
ce_only,none,0,37,ce,0.1,0.5577295660442776,79.8799991607666,0.5998719930648804,0.01960460685705752,0.8168271780014038,,2.120000123977661,0.44670922164916993,84.1,0.5816752849196255,-63
ce_only,none,0,38,ce,0.1,0.5563358009974162,78.53999733924866,0.6614702343940735,0.06272849992301387,0.8427611589431763,,-1.3400018215179443,0.48390645904541013,83.08,0.7613839665690549,-62
ce_only,none,0,39,ce,0.1,0.5569332256317139,77.7400016784668,0.6926020979881287,0.05582548150927529,0.8309823274612427,,-0.7999956607818604,0.5185851913452149,81.92,0.9711077941030286,-61
ce_only,none,0,40,ce,0.1,0.5512688596937392,77.53999829292297,0.6711772680282593,0.04125410269470724,0.8164342045783997,,-0.20000338554382324,0.504564208984375,82.54,0.9228616671751335,-60
ce_only,none,0,41,ce,0.1,0.5665008060031467,76.09999775886536,0.7535858154296875,0.07950917731296481,0.840509295463562,,-1.4400005340576172,0.5521662414550781,81.54,1.1925928129683097,-59
ce_only,none,0,42,ce,0.1,0.5501418181101481,79.24000024795532,0.6335985064506531,0.04459118472819392,0.8362316489219666,,3.140002489089966,0.4758390899658203,83.44,0.7825483332541713,-58
ce_only,none,0,43,ce,0.1,0.5490090689341227,79.97999787330627,0.5890529155731201,0.019340980749436576,0.8151152729988098,,0.7399976253509521,0.4337744682312012,84.22,0.6777281296942343,-57
ce_only,none,0,44,ce,0.1,0.5437415173000759,79.73999977111816,0.6227550506591797,0.03946313251446374,0.8366705179214478,,-0.23999810218811035,0.4376527816772461,84.2,0.727431074046477,-56
ce_only,none,0,45,ce,0.1,0.5358395465426975,78.39999794960022,0.6630449891090393,0.03675552849565847,0.816506028175354,,-1.3400018215179443,0.4744995819091797,83.38,0.9574938674544466,-55
ce_only,none,0,46,ce,0.1,0.5375036361164517,79.37999963760376,0.6119096875190735,0.03969785038320596,0.8334884643554688,,0.98000168800354,0.4230350257873535,84.94,0.48053694748523723,-54
ce_only,none,0,47,ce,0.1,0.53345493133333,77.46000289916992,0.6847670674324036,0.04744359716876381,0.82110196352005,,-1.919996738433838,0.5175847259521484,82.32,1.1041941916937703,-53
ce_only,none,0,48,ce,0.1,0.5270389774640402,79.47999835014343,0.6003187298774719,0.03122977701263698,0.824582040309906,,2.0199954509735107,0.4417467102050781,84.52,0.6953353967343621,-52
ce_only,none,0,49,ce,0.1,0.5211545477337307,79.00000214576721,0.6513521075248718,0.03738367739385537,0.8241292238235474,,-0.4799962043762207,0.4672617660522461,84.16,0.8892674893921643,-51
ce_only,none,0,50,ce,0.1,0.532381620279948,80.51999807357788,0.5848713517189026,0.028819909375921687,0.8310378193855286,,1.519995927810669,0.42524588165283206,85.62,0.6329319755964881,-50
ce_only,none,0,51,ce,0.010000000000000002,0.3775561485449473,84.9399983882904,0.4445965886116028,0.03284703547095981,0.8816410303115845,,4.420000314712524,0.2543719711303711,91.14,0.2069779477813569,-49
ce_only,none,0,52,ce,0.010000000000000002,0.32248913826412623,85.180002450943,0.4361046254634857,0.03709635633246818,0.8888962864875793,,0.2400040626525879,0.2310761100769043,91.92,0.2244392038963507,-48
ce_only,none,0,53,ce,0.010000000000000002,0.3079683528582255,85.83999872207642,0.4334263205528259,0.03297393614253617,0.8913739323616028,,0.6599962711334229,0.2189694221496582,92.6,0.2261356028784922,-47
ce_only,none,0,54,ce,0.010000000000000002,0.29071729524400497,85.83999872207642,0.4399501085281372,0.04255519326401665,0.9003456234931946,,0.0,0.2076365936279297,92.82,0.33629989996546733,-46
ce_only,none,0,55,ce,0.010000000000000002,0.2825853834046258,86.05999946594238,0.42322856187820435,0.039411708795791575,0.8995688557624817,,0.2200007438659668,0.19347342224121095,93.4,0.18284657861448242,-45
ce_only,none,0,56,ce,0.010000000000000002,0.2721989420890808,86.2999975681305,0.4279254376888275,0.04009834624850788,0.9030482172966003,,0.23999810218811035,0.19021562995910646,93.36,0.3093665805914106,-44
ce_only,none,0,57,ce,0.010000000000000002,0.26117254463566675,86.33999824523926,0.4188348650932312,0.0350454198089022,0.8982276320457458,,0.04000067710876465,0.180043465423584,93.6,0.20896722822306138,-43
ce_only,none,0,58,ce,0.010000000000000002,0.25674580094549393,85.92000007629395,0.4417862296104431,0.04806280833636482,0.9072628021240234,,-0.4199981689453125,0.17822534370422363,93.52,0.2969092700271965,-42
ce_only,none,0,59,ce,0.010000000000000002,0.25070843511687385,86.2600028514862,0.4324025809764862,0.043423191875232504,0.9057884812355042,,0.34000277519226074,0.1726025077819824,94.02,0.3362137776961925,-41
ce_only,none,0,60,ce,0.010000000000000002,0.2399897062619527,86.19999885559082,0.43891507387161255,0.04841521932169135,0.9104151129722595,,-0.06000399589538574,0.16424106788635254,94.3,0.23712410188694466,-40
ce_only,none,0,61,ce,0.010000000000000002,0.23936775239838495,86.2999975681305,0.42749300599098206,0.04604092542749566,0.9090409874916077,,0.09999871253967285,0.1503029956817627,95.04,0.20354406148524162,-39
ce_only,none,0,62,ce,0.010000000000000002,0.23016884441375732,86.15999817848206,0.4419551193714142,0.050245547907091376,0.9116486310958862,,-0.1399993896484375,0.15417093620300293,94.52,0.2479056337129157,-38
ce_only,none,0,63,ce,0.010000000000000002,0.2221559241851171,86.11999750137329,0.443043053150177,0.050618187354577196,0.9118181467056274,,-0.04000067710876465,0.14510573692321777,94.78,0.2798056298202951,-37
ce_only,none,0,64,ce,0.010000000000000002,0.22159241721895007,85.86000204086304,0.44722211360931396,0.04721028249533179,0.9058102369308472,,-0.2599954605102539,0.14151784362792968,95.36,0.32433159806610806,-36
ce_only,none,0,65,ce,0.010000000000000002,0.22067512645191617,86.40000224113464,0.45915040373802185,0.04976971838673457,0.9137696027755737,,0.5400002002716064,0.14323287582397462,95.0,0.3532497787227827,-35
ce_only,none,0,66,ce,0.010000000000000002,0.21307911947038438,86.32000088691711,0.4474625885486603,0.05155738186886452,0.914757251739502,,-0.0800013542175293,0.14205020141601563,94.84,0.33663623694542866,-34
ce_only,none,0,67,ce,0.010000000000000002,0.2087184623612298,86.41999959945679,0.4496596157550812,0.0488845641977661,0.9113749265670776,,0.09999871253967285,0.13605504188537598,95.44,0.300615419881361,-33
ce_only,none,0,68,ce,0.010000000000000002,0.20423912270334033,86.36000156402588,0.44945311546325684,0.05140067192075902,0.9150006771087646,,-0.0599980354309082,0.1260720844268799,95.74,0.30035173948654903,-32
ce_only,none,0,69,ce,0.010000000000000002,0.19923218773735893,85.61999797821045,0.46207818388938904,0.05825222540520963,0.913790225982666,,-0.7400035858154297,0.12938663120269775,95.44,0.43271815381713763,-31
ce_only,none,0,70,ce,0.010000000000000002,0.19425340360005697,86.2600028514862,0.46432164311408997,0.05220496003591325,0.9148048758506775,,0.6400048732757568,0.12743158817291259,95.48,0.36815333770764974,-30
ce_only,none,0,71,ce,0.010000000000000002,0.19385016473796632,85.97999811172485,0.4724798798561096,0.06219135513778955,0.9200322031974792,,-0.28000473976135254,0.12711402511596678,95.5,0.37211894182447725,-29
ce_only,none,0,72,ce,0.010000000000000002,0.18327126315434775,85.97999811172485,0.4855704605579376,0.0596196166384006,0.919242262840271,,0.0,0.12913480224609375,95.34,0.4667972267622657,-28
ce_only,none,0,73,ce,0.010000000000000002,0.18624265122413636,86.22000217437744,0.46407079696655273,0.054811645672630874,0.915460467338562,,0.2400040626525879,0.11355026454925538,95.56,0.3406655429557514,-27
ce_only,none,0,74,ce,0.010000000000000002,0.18512181247472764,86.76000237464905,0.4659479856491089,0.055931284790950636,0.9228435754776001,,0.5400002002716064,0.11582944068908692,96.0,0.31382582952586313,-26
ce_only,none,0,75,ce,0.010000000000000002,0.1783435693025589,86.04000210762024,0.4713634252548218,0.05906552557773907,0.9189561605453491,,-0.7200002670288086,0.11106229267120361,95.94,0.36967559589543075,-25
ce_only,none,0,76,ce,0.0010000000000000002,0.15082343413829805,86.79999709129333,0.4465726912021637,0.05621318598745956,0.924213171005249,,0.7599949836730957,0.09293684806823731,96.72,0.26409823668321963,-24
ce_only,none,0,77,ce,0.0010000000000000002,0.14742102642854055,87.1399998664856,0.44588202238082886,0.05404219532482553,0.9254421591758728,,0.34000277519226074,0.09006537208557129,96.66,0.2902190504314409,-23
ce_only,none,0,78,ce,0.0010000000000000002,0.14115207025739882,87.0199978351593,0.4500506818294525,0.057790076729619375,0.9270517826080322,,-0.12000203132629395,0.08687297649383545,96.82,0.2827667480472239,-22
ce_only,none,0,79,ce,0.0010000000000000002,0.13964938583109113,87.0199978351593,0.4481547772884369,0.05708224116616424,0.9269829392433167,,0.0,0.08349727115631103,97.02,0.23018255500901352,-21
ce_only,none,0,80,ce,0.0010000000000000002,0.13307139943026833,87.36000061035156,0.4424329698085785,0.05348804650969205,0.9261417984962463,,0.34000277519226074,0.08195844507217408,97.08,0.25057970140047675,-20
ce_only,none,0,81,ce,0.0010000000000000002,0.1332599473396937,87.22000122070312,0.4513155221939087,0.05808072193182867,0.9292398691177368,,-0.1399993896484375,0.07989072303771973,97.2,0.24282646444698966,-19
ce_only,none,0,82,ce,0.0010000000000000002,0.12852198762231404,86.94000244140625,0.46484804153442383,0.06254566029015696,0.9319456815719604,,-0.279998779296875,0.07865537757873535,97.16,0.2561918379070944,-18
ce_only,none,0,83,ce,0.0010000000000000002,0.12965839563740625,87.23999857902527,0.4540804326534271,0.05823982354769881,0.9306398630142212,,0.29999613761901855,0.07753827514648437,97.42,0.2543746478663313,-17
ce_only,none,0,84,ce,0.0010000000000000002,0.1263037306361728,86.91999912261963,0.4635877311229706,0.06280868067655948,0.9315635561943054,,-0.31999945640563965,0.07525214958190918,97.32,0.22141895904335449,-16
ce_only,none,0,85,ce,0.0010000000000000002,0.12747644651465945,86.94000244140625,0.4694391191005707,0.06345760815006476,0.9328576326370239,,0.020003318786621094,0.07558053350448608,97.34,0.2693331224983181,-15
ce_only,none,0,86,ce,0.0010000000000000002,0.1259556154648463,87.12000250816345,0.46024659276008606,0.06155981811680662,0.9318801760673523,,0.18000006675720215,0.07409543552398681,97.38,0.23921220905775473,-14
ce_only,none,0,87,ce,0.0010000000000000002,0.12379450047545963,87.05999851226807,0.467822790145874,0.06285207239994212,0.9334521293640137,,-0.06000399589538574,0.07090079507827758,97.5,0.2145646215386096,-13
ce_only,none,0,88,ce,0.0010000000000000002,0.12341428073114818,86.94000244140625,0.4711749851703644,0.06443093629272803,0.9335221648216248,,-0.1199960708618164,0.0726374363899231,97.52,0.33793155173983147,-12
ce_only,none,0,89,ce,0.0010000000000000002,0.12015465060604943,86.97999715805054,0.4730597734451294,0.06470259844056983,0.9345026612281799,,0.03999471664428711,0.06984460000991821,97.42,0.2681801532431142,-11
ce_only,none,0,90,ce,0.0010000000000000002,0.12421773024135166,87.05999851226807,0.48266810178756714,0.06534451464515827,0.9355134963989258,,0.0800013542175293,0.06947451496124267,97.48,0.26833792757882347,-10
ce_only,none,0,91,ce,0.0010000000000000002,0.11784377269479963,87.3199999332428,0.4735300838947296,0.06420675075085294,0.9353307485580444,,0.26000142097473145,0.06711494073867798,97.54,0.21211790008544776,-9
ce_only,none,0,92,ce,0.0010000000000000002,0.11719003166357676,87.1999979019165,0.471209853887558,0.06170170333861354,0.9336852431297302,,-0.12000203132629395,0.06596320714950561,97.56,0.2515376485056116,-8
ce_only,none,0,93,ce,0.0010000000000000002,0.11520126423041026,86.90000176429749,0.4823177754878998,0.06848807924654726,0.9371443390846252,,-0.29999613761901855,0.06530722618103027,97.66,0.27684502207699024,-7
ce_only,none,0,94,ce,0.0010000000000000002,0.11526667934656143,87.0199978351593,0.48053568601608276,0.06489932680911606,0.934332013130188,,0.1199960708618164,0.06512593488693237,97.68,0.273722345849945,-6
ce_only,none,0,95,ce,0.0010000000000000002,0.11207364304860433,87.05999851226807,0.4805033206939697,0.0653971455077597,0.9359347820281982,,0.04000067710876465,0.06483071870803833,97.52,0.24712654551033073,-5
ce_only,none,0,96,ce,0.0010000000000000002,0.1156984594490793,87.26000189781189,0.4782220125198364,0.06251213045506435,0.9342309832572937,,0.20000338554382324,0.06301593112945557,97.78,0.2548152110120022,-4
ce_only,none,0,97,ce,0.0010000000000000002,0.11347549463080035,87.09999918937683,0.4788654148578644,0.06529729477094223,0.9349955320358276,,-0.1600027084350586,0.06216294403076172,97.84,0.22783340234886143,-3
ce_only,none,0,98,ce,0.0010000000000000002,0.11212352973355187,86.90000176429749,0.4831666648387909,0.06727827671520772,0.936278223991394,,-0.1999974250793457,0.06359996528625489,97.8,0.3105645363016459,-2
ce_only,none,0,99,ce,0.0010000000000000002,0.11197160031994184,87.08000183105469,0.47857969999313354,0.06463634565641466,0.9351015686988831,,0.18000006675720215,0.05920372714996338,97.82,0.21810651831889669,-1
ce_only,none,0,100,ce,0.0010000000000000002,0.11185557584581483,87.18000054359436,0.47795557975769043,0.0659752839763269,0.9355031251907349,,0.09999871253967285,0.059178262042999266,97.98,0.2100888873493232,0
ce_only,none,0,101,ce,0.001,0.10549842269354397,87.1399998664856,0.4842442274093628,0.0647649263228561,0.9361648559570312,,-0.04000067710876465,0.059568354225158694,98.02,0.24319627637823882,1
ce_only,none,0,102,ce,0.001,0.1081572456671132,87.05999851226807,0.48971128463745117,0.06713828518303237,0.937738299369812,,-0.0800013542175293,0.06125019273757935,97.78,0.2872908732163776,2
ce_only,none,0,103,ce,0.001,0.10592346635262172,87.1999979019165,0.48630595207214355,0.06504241064944424,0.9370424747467041,,0.1399993896484375,0.05639966859817505,98.14,0.22220516387330624,3
ce_only,none,0,104,ce,0.001,0.10964695179001428,87.15999722480774,0.4798023998737335,0.06581135982923529,0.9371069073677063,,-0.04000067710876465,0.05795540809631348,98.04,0.24969738635567754,4
ce_only,none,0,105,ce,0.001,0.1076091675096088,87.08000183105469,0.4939633905887604,0.06786863078752768,0.9386686682701111,,-0.07999539375305176,0.05689426031112671,98.02,0.22503440098704144,5
ce_only,none,0,106,ce,0.001,0.1052853953997294,86.73999905586243,0.49472329020500183,0.07064557868620493,0.9380456209182739,,-0.34000277519226074,0.05736626415252685,98.0,0.36105285427030764,6
ce_only,none,0,107,ce,0.001,0.10235556722084681,86.94000244140625,0.48658066987991333,0.06819469008383663,0.9367602467536926,,0.20000338554382324,0.05493495616912842,98.18,0.2235265093907062,7
ce_only,none,0,108,ce,0.001,0.1014193886631065,87.1999979019165,0.49237802624702454,0.06589999722784828,0.9378015398979187,,0.2599954605102539,0.05559696798324585,97.92,0.294403913587572,8
ce_only,none,0,109,ce,0.001,0.09930296336876021,86.9599997997284,0.4957098066806793,0.06920070074121298,0.9388006925582886,,-0.23999810218811035,0.05478122215270996,98.08,0.28503365330271335,9
ce_only,none,0,110,ce,0.001,0.10409472970101569,87.05999851226807,0.5037774443626404,0.06904707835099688,0.9396470785140991,,0.09999871253967285,0.05542735538482666,97.94,0.29833232827635164,10
ce_only,none,0,111,ce,0.001,0.10363342874182595,87.26000189781189,0.49957069754600525,0.06639595806555644,0.9387620091438293,,0.20000338554382324,0.05263793935775757,98.14,0.224711323962822,11
ce_only,none,0,112,ce,0.001,0.10141409755812751,86.90000176429749,0.5031806826591492,0.07220011648271854,0.9411458969116211,,-0.3600001335144043,0.05114940633773804,98.12,0.2401081714015971,12
ce_only,none,0,113,ce,0.001,0.10020073615312576,87.18000054359436,0.5020053386688232,0.06853996655286769,0.9393264651298523,,0.279998779296875,0.052104335594177244,98.38,0.24264644635357266,13
ce_only,none,0,114,ce,0.001,0.09699153885444005,87.12000250816345,0.495329350233078,0.06688220779057302,0.9378816485404968,,-0.0599980354309082,0.053693130016326904,98.18,0.3614527192700101,14
ce_only,none,0,115,ce,0.001,0.09476602679534504,86.61999702453613,0.5004787445068359,0.07453415267727878,0.9403736591339111,,-0.5000054836273193,0.05191494226455688,98.1,0.3077773535153361,15
ce_only,none,0,116,ce,0.001,0.09969082783526845,86.6599977016449,0.5113813877105713,0.07334282350467439,0.9398772716522217,,0.04000067710876465,0.05123882083892822,98.36,0.23851315058842043,16
ce_only,none,0,117,ce,0.001,0.09523730833133062,86.77999973297119,0.5031745433807373,0.0732369963487741,0.9410369992256165,,0.12000203132629395,0.05092373456954956,98.2,0.271545230415966,17
ce_only,none,0,118,ce,0.001,0.09675532211197747,86.90000176429749,0.5135355591773987,0.07254829807998234,0.9415483474731445,,0.12000203132629395,0.04799427852630615,98.24,0.2388089823434099,18
ce_only,none,0,119,ce,0.001,0.09778748684724171,86.82000041007996,0.5119025111198425,0.07372641527675941,0.9419263601303101,,-0.0800013542175293,0.049355089378356934,98.36,0.24873329035137234,19
ce_only,none,0,120,ce,0.001,0.09850577179723316,86.68000102043152,0.5128664970397949,0.07324824878882677,0.9398813247680664,,-0.1399993896484375,0.0493204836845398,98.44,0.24364325693497207,20
ce_only,none,0,121,ce,0.001,0.09303331842422485,87.08000183105469,0.5058925151824951,0.07029182265632407,0.941091775894165,,0.40000081062316895,0.04971591339111328,98.28,0.3028495396986258,21
ce_only,none,0,122,ce,0.001,0.09281809233294593,87.1399998664856,0.5086748003959656,0.07015453949535629,0.9412400126457214,,0.0599980354309082,0.04767517547607422,98.24,0.28934823772607215,22
ce_only,none,0,123,ce,0.001,0.09331964305241902,86.79999709129333,0.5178589224815369,0.07377654254947696,0.9417404532432556,,-0.34000277519226074,0.0483839241027832,98.34,0.3859114250337392,23
ce_only,none,0,124,ce,0.001,0.09422452549338341,86.82000041007996,0.5126318335533142,0.07342090287250873,0.9411013722419739,,0.020003318786621094,0.046954458141326906,98.28,0.33908275663519283,24
ce_only,none,0,125,ce,0.001,0.08890169088240299,86.94000244140625,0.522427499294281,0.0756878783434819,0.9438847899436951,,0.12000203132629395,0.04841171340942383,98.22,0.3398967049765657,25
ce_only,none,0,126,ce,0.001,0.08816598793996705,86.94000244140625,0.5178570747375488,0.0730360744643905,0.9424007534980774,,0.0,0.04506087160110474,98.56,0.3046572849241432,26
ce_only,none,0,127,ce,0.001,0.08856018959018919,86.55999898910522,0.5177783966064453,0.07637673651188984,0.94197678565979,,-0.3800034523010254,0.04304289631843567,98.62,0.29263072456092676,27
ce_only,none,0,128,ce,0.001,0.08864539071321488,87.12000250816345,0.5233194231987,0.07093107774905758,0.9421215653419495,,0.5600035190582275,0.04453837194442749,98.5,0.28013771389172365,28
ce_only,none,0,129,ce,0.001,0.08956242154439291,86.61999702453613,0.5324828624725342,0.07743491765730606,0.9436349868774414,,-0.5000054836273193,0.04373136501312256,98.54,0.2907511084766503,29
ce_only,none,0,130,ce,0.001,0.08853060033387608,86.8399977684021,0.5227925181388855,0.07426683875969375,0.9421385526657104,,0.2200007438659668,0.040524021148681644,98.72,0.25424813492806747,30
ce_only,none,0,131,ce,0.001,0.08728288166390524,87.00000047683716,0.5410350561141968,0.074668330375601,0.9446683526039124,,0.1600027084350586,0.042486119174957274,98.48,0.25764818241856985,31
ce_only,none,0,132,ce,0.001,0.08617442081268463,86.97999715805054,0.5270813703536987,0.07321545091234881,0.9422265887260437,,-0.020003318786621094,0.04175489940643311,98.5,0.2561393407530639,32
ce_only,none,0,133,ce,0.001,0.0864233546651072,86.79999709129333,0.5279420018196106,0.07319767375039703,0.9411977529525757,,-0.18000006675720215,0.04179987740516663,98.68,0.2741103587711433,33
ce_only,none,0,134,ce,0.001,0.08635142707361115,86.4799976348877,0.5282472372055054,0.07674545258918151,0.9415454864501953,,-0.31999945640563965,0.04062309832572937,98.76,0.243626001990002,34
ce_only,none,0,135,ce,0.001,0.08500398696660995,86.69999837875366,0.5323266386985779,0.07605628401897492,0.942902147769928,,0.2200007438659668,0.03839879951477051,98.82,0.2428474770062839,35
ce_only,none,0,136,ce,0.001,0.0847826050374243,86.94000244140625,0.5309380292892456,0.07507970590262315,0.9442649483680725,,0.2400040626525879,0.03989527549743652,98.72,0.27124482904550945,36
ce_only,none,0,137,ce,0.001,0.08384172908200158,86.79999709129333,0.539231538772583,0.07696273473362694,0.9449626803398132,,-0.14000535011291504,0.03704856472015381,98.76,0.21003907083724052,37
ce_only,none,0,138,ce,0.001,0.07863684828148948,86.8399977684021,0.5426622033119202,0.07618114185983357,0.944581151008606,,0.04000067710876465,0.03880643277168274,98.7,0.2721461159685663,38
ce_only,none,0,139,ce,0.001,0.08401184822320938,86.94000244140625,0.5356805920600891,0.07608062899090826,0.944283127784729,,0.10000467300415039,0.038536330890655515,98.8,0.26335989338066923,39
ce_only,none,0,140,ce,0.001,0.08054156595799658,86.8399977684021,0.5512670278549194,0.07637061764712845,0.9447706341743469,,-0.10000467300415039,0.039093338632583616,98.56,0.35982808559747426,40
