mode,teacher,seed,teacher_objective,teacher_test_acc,teacher_train_ce_loss,teacher_train_acc,test_at_switch,test_final,val_at_switch,val_final,val_peak_after,probe_ce_loss_at_switch,probe_acc_at_switch,probe_ce_loss_final,probe_acc_final,ece_at_switch,ece_final,agree_at_switch,agree_final,test_change,val_change
kd_only,kd_g1,9,kd,84.579998254776,0.29533384704589843,90.8,85.11999845504761,85.11999845504761,84.50000286102295,84.35999751091003,84.85999703407288,0.33271280212402343,89.52,0.3260510856628418,89.7,0.0805869805750667,0.08230336465284646,90.74000120162964,90.85999727249146,0.0,-0.14000535011291504
kd_only,kd_g2,0,kd,84.31000113487244,0.40023822174072266,88.18,84.39000248908997,84.32000279426575,84.0399980545044,84.10000205039978,84.28000211715698,0.4083146911621094,88.0,0.40908062133789064,87.96,0.08166895689445196,0.08481369523550188,92.1999990940094,92.28000044822693,-0.06999969482421875,0.06000399589538574
kd_only,kd_g2,1,kd,84.31000113487244,0.40023822174072266,88.18,83.569997549057,83.45999717712402,83.85999798774719,83.78000259399414,84.24000144004822,0.44241226654052734,87.36,0.42832665100097655,87.38,0.08719103382884565,0.08779472516425046,91.51999950408936,91.50000214576721,-0.1100003719329834,-0.07999539375305176
kd_only,kd_g2,2,kd,84.31000113487244,0.40023822174072266,88.18,84.28000211715698,84.42000150680542,83.88000130653381,83.88000130653381,83.98000001907349,0.41938062744140625,87.7,0.41472234802246094,87.72,0.0863010499843854,0.08843739801602901,92.1999990940094,92.3799991607666,0.1399993896484375,0.0
kd_only,kd_g2,3,kd,84.31000113487244,0.40023822174072266,88.18,84.43999886512756,84.57000255584717,84.2199981212616,84.43999886512756,84.61999893188477,0.4071390640258789,87.8,0.39946922988891603,87.88,0.08383559283243529,0.08063572129538789,92.22000241279602,92.29999780654907,0.1300036907196045,0.2200007438659668
kd_only,kd_g2,4,kd,84.31000113487244,0.40023822174072266,88.18,84.579998254776,84.50000286102295,83.52000117301941,83.56000185012817,84.2199981212616,0.4242971099853516,87.66,0.4167930694580078,87.64,0.08888175933671143,0.08794128246751601,91.74000024795532,91.97999835014343,-0.07999539375305176,0.04000067710876465
kd_only,kd_g2,5,kd,84.31000113487244,0.40023822174072266,88.18,84.3500018119812,84.40999984741211,84.0399980545044,84.25999879837036,84.579998254776,0.41539693756103513,87.68,0.40974593658447267,87.62,0.08506058513627511,0.08397411178338687,92.3799991607666,92.59999990463257,0.0599980354309082,0.2200007438659668
kd_only,kd_g2,6,kd,84.31000113487244,0.40023822174072266,88.18,84.29999947547913,84.31000113487244,83.85999798774719,83.88000130653381,84.29999947547913,0.42005916137695315,87.74,0.40767154541015627,87.94,0.08760051579831798,0.08815522630420039,92.15999841690063,92.64000058174133,0.010001659393310547,0.020003318786621094
kd_only,kd_g2,7,kd,84.31000113487244,0.40023822174072266,88.18,84.49000120162964,84.49000120162964,84.0399980545044,83.85999798774719,84.16000008583069,0.4156216232299805,88.28,0.40542322540283204,88.24,0.08697947574982602,0.08844186994780759,92.25999712944031,92.43999719619751,0.0,-0.18000006675720215
kd_only,kd_g2,8,kd,84.31000113487244,0.40023822174072266,88.18,84.2199981212616,84.57000255584717,83.3400011062622,83.60000252723694,83.93999934196472,0.41766657333374024,87.66,0.4131605354309082,88.0,0.09073343177002668,0.08859502929172228,91.78000092506409,91.96000099182129,0.3500044345855713,0.26000142097473145
